,student_id,course_id,student_country,date_registered,tot_exams_attempts,avg_exam_result,avg_exam_completion_time,quizz_quesitons_answered,questions_posted,engagement_quizzes,engagement_exams,engagement_lessons,tot_purchases
11078,281703,1.0,US,2022-07-16,,,,9.0,,1.0,0.0,1.0,
11079,281705,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11080,281708,1.0,KR,2022-07-16,,,,,,0.0,0.0,1.0,
11081,281709,2.0,UZ,2022-07-16,,,,,,0.0,0.0,2.0,
11082,281711,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11083,281713,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11084,281714,12.0,ID,2022-07-16,8.0,84.875,5.14375,24.0,,6.0,4.0,12.0,1.0
11085,281716,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11086,281717,1.0,US,2022-07-16,,,,,,0.0,0.0,1.0,
11087,281718,1.0,PH,2022-07-16,,,,,,0.0,0.0,1.0,
11088,281720,3.0,IN,2022-07-16,,,,8.0,,1.0,0.0,3.0,
11089,281721,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11090,281723,1.0,ET,2022-07-16,,,,,,0.0,0.0,1.0,
11091,281725,4.0,GB,2022-07-16,,,,27.0,,3.0,0.0,4.0,
11092,281728,2.0,IN,2022-07-16,,,,,,0.0,0.0,2.0,
11093,281729,2.0,US,2022-07-16,,,,,,0.0,0.0,2.0,
11094,281733,2.0,IN,2022-07-16,,,,,,1.0,0.0,2.0,
11095,281734,2.0,IN,2022-07-16,,,,11.0,,1.0,0.0,2.0,
11096,281736,1.0,QA,2022-07-16,,,,,,0.0,0.0,1.0,
11097,281737,2.0,UZ,2022-07-16,,,,3.0,,1.0,0.0,2.0,
11098,281739,1.0,IN,2022-07-16,,,,,,0.0,0.0,1.0,
11099,281741,3.0,DE,2022-07-16,1.0,83.0,12.77,,,0.0,1.0,3.0,
11100,281742,22.0,US,2022-07-16,12.0,65.33333333333333,7.8475,118.0,,15.0,9.0,22.0,1.0
11101,281745,3.0,PT,2022-07-16,,,,30.0,,3.0,0.0,3.0,
11102,281748,2.0,EG,2022-07-16,,,,,,0.0,0.0,2.0,
11103,281749,1.0,NG,2022-07-16,2.0,75.0,5.569999999999999,10.0,,1.0,1.0,1.0,
11104,281753,38.0,US,2022-07-16,77.0,75.0909090909091,9.10077922077922,275.0,,21.0,23.0,38.0,4.0
11105,281754,1.0,IT,2022-07-16,,,,,,1.0,0.0,1.0,
11106,281759,1.0,US,2022-07-16,,,,,,0.0,0.0,1.0,
11107,281763,4.0,CA,2022-07-16,,,,5.0,,2.0,0.0,4.0,
11108,281764,5.0,ZA,2022-07-16,1.0,83.0,5.2,10.0,,2.0,1.0,5.0,
11109,281766,1.0,US,2022-07-16,,,,,,0.0,0.0,1.0,
11110,281769,7.0,US,2022-07-16,5.0,83.2,3.4,18.0,,3.0,3.0,7.0,4.0
11111,281770,1.0,EG,2022-07-16,,,,,,0.0,0.0,1.0,
11112,281771,1.0,BE,2022-07-16,,,,2.0,,1.0,0.0,1.0,
11113,281780,1.0,EG,2022-07-16,,,,,,0.0,0.0,1.0,
11114,281782,5.0,IT,2022-07-16,,,,,,0.0,0.0,5.0,
11115,281784,3.0,SA,2022-07-16,,,,2.0,,2.0,0.0,3.0,
11116,281786,1.0,US,2022-07-16,,,,,,0.0,0.0,1.0,
11117,281787,16.0,US,2022-07-16,18.0,76.83333333333333,2.806111111111111,89.0,,9.0,4.0,16.0,1.0
11118,281790,1.0,EG,2022-07-16,,,,,,0.0,0.0,1.0,
11119,281791,6.0,LU,2022-07-16,1.0,100.0,5.83,10.0,,2.0,1.0,6.0,
11120,281794,3.0,DE,2022-07-16,,,,,,1.0,0.0,3.0,
11121,281795,1.0,US,2022-07-16,,,,2.0,,1.0,0.0,1.0,
11122,281796,24.0,IN,2022-07-16,17.0,87.82352941176471,3.9417647058823526,80.0,,13.0,7.0,24.0,4.0
11123,281798,1.0,JO,2022-07-16,,,,,,0.0,0.0,1.0,
11124,281799,1.0,SA,2022-07-16,,,,,,0.0,0.0,1.0,
11125,281800,1.0,US,2022-07-16,,,,,,0.0,0.0,1.0,
11126,281802,9.0,EG,2022-07-16,5.0,38.6,23.113999999999997,,,0.0,4.0,9.0,3.0
11127,281805,1.0,ID,2022-07-17,,,,,,0.0,0.0,1.0,
11128,281807,1.0,NG,2022-07-17,,,,,,0.0,0.0,1.0,
11129,281809,1.0,CA,2022-07-17,2.0,58.5,2.825,,,0.0,1.0,1.0,
11130,281810,1.0,BR,2022-07-17,,,,,,0.0,0.0,1.0,
11131,281812,1.0,IN,2022-07-17,,,,,,0.0,0.0,1.0,
11132,281813,1.0,US,2022-07-17,,,,,,0.0,0.0,1.0,
11133,281814,1.0,SG,2022-07-17,,,,,,0.0,0.0,1.0,
11134,281819,2.0,US,2022-07-17,,,,,,0.0,0.0,2.0,
11135,281821,1.0,AU,2022-07-17,,,,,,0.0,0.0,1.0,
11136,281824,1.0,AU,2022-07-17,,,,,,0.0,0.0,1.0,
11137,281829,1.0,MY,2022-07-17,,,,,,0.0,0.0,1.0,
11138,281830,1.0,IN,2022-07-17,,,,,,0.0,0.0,1.0,
11139,281832,6.0,DE,2022-07-17,4.0,87.5,4.6575,,,0.0,2.0,6.0,
11140,281833,1.0,VN,2022-07-17,,,,,,0.0,0.0,1.0,
11141,281834,1.0,IN,2022-07-17,,,,,,0.0,0.0,1.0,
11142,281835,1.0,EG,2022-07-17,,,,,,0.0,0.0,1.0,
11143,281838,1.0,JO,2022-07-17,,,,,,0.0,0.0,1.0,
11144,281839,1.0,EG,2022-07-17,1.0,17.0,1.42,12.0,,1.0,1.0,1.0,
11145,281843,1.0,TW,2022-07-17,,,,,,0.0,0.0,1.0,
11146,281846,2.0,IN,2022-07-17,,,,,,0.0,0.0,2.0,
11147,281847,1.0,PK,2022-07-17,,,,,,0.0,0.0,1.0,
11148,281849,1.0,PK,2022-07-17,,,,5.0,,2.0,0.0,1.0,
11149,281850,1.0,MY,2022-07-17,,,,,,0.0,0.0,1.0,
11150,281851,1.0,PL,2022-07-17,,,,,,0.0,0.0,1.0,
11151,281854,1.0,IT,2022-07-17,,,,,,0.0,0.0,1.0,
11152,281856,1.0,PL,2022-07-17,,,,1.0,,1.0,0.0,1.0,
11153,281858,1.0,EG,2022-07-17,,,,,,0.0,0.0,1.0,
11154,281860,1.0,US,2022-07-17,,,,,,0.0,0.0,1.0,
11155,281865,1.0,NG,2022-07-17,,,,1.0,,1.0,0.0,1.0,
11156,281866,3.0,LK,2022-07-17,,,,10.0,,3.0,0.0,3.0,
11157,281867,1.0,IN,2022-07-17,,,,,,0.0,0.0,1.0,
11158,281868,1.0,EG,2022-07-17,,,,,,0.0,0.0,1.0,
11159,281870,31.0,ES,2022-07-17,32.0,67.75,7.2328125,103.0,,15.0,15.0,31.0,1.0
11160,281878,2.0,ES,2022-07-17,,,,,,0.0,0.0,2.0,
11161,281880,1.0,PK,2022-07-17,,,,,,0.0,0.0,1.0,
11162,281881,2.0,EG,2022-07-17,,,,3.0,,1.0,0.0,2.0,
11163,281882,4.0,US,2022-07-17,4.0,37.5,2.3225,10.0,,2.0,2.0,4.0,
11164,281885,8.0,AE,2022-07-17,5.0,90.0,2.5420000000000003,32.0,,6.0,2.0,8.0,1.0
11165,281888,3.0,IN,2022-07-17,,,,21.0,,4.0,0.0,3.0,
11166,281892,2.0,MA,2022-07-17,,,,,,0.0,0.0,2.0,
11167,281893,1.0,NG,2022-07-17,,,,,,0.0,0.0,1.0,
11168,281894,6.0,IN,2022-07-17,,,,28.0,,2.0,0.0,6.0,
11169,281895,1.0,FI,2022-07-17,,,,,,0.0,0.0,1.0,
11170,281900,20.0,US,2022-07-17,11.0,88.63636363636364,6.130909090909091,24.0,,6.0,5.0,20.0,
11171,281901,1.0,IT,2022-07-17,,,,,,1.0,0.0,1.0,
11172,281905,3.0,DE,2022-07-17,,,,,,0.0,0.0,3.0,
11173,281906,1.0,US,2022-07-17,,,,2.0,,1.0,0.0,1.0,
11174,281908,1.0,US,2022-07-17,,,,1.0,,1.0,0.0,1.0,
11175,281911,1.0,US,2022-07-17,,,,,,0.0,0.0,1.0,
11176,281913,3.0,AU,2022-07-18,,,,,,0.0,0.0,3.0,
11177,281914,1.0,VN,2022-07-18,,,,,,0.0,0.0,1.0,
11178,281918,1.0,US,2022-07-18,,,,,,0.0,0.0,1.0,
11179,281924,2.0,IN,2022-07-18,,,,,,0.0,0.0,2.0,
11180,281925,29.0,CL,2022-07-18,17.0,86.17647058823529,2.481176470588235,51.0,,13.0,7.0,29.0,1.0
11181,281928,1.0,US,2022-07-18,,,,1.0,,1.0,0.0,1.0,
11182,281929,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,
11183,281932,2.0,DE,2022-07-18,,,,3.0,,1.0,0.0,2.0,
11184,281933,1.0,AU,2022-07-18,,,,2.0,,1.0,0.0,1.0,
11185,281938,4.0,SA,2022-07-18,5.0,86.6,4.84,10.0,,2.0,2.0,4.0,
11186,281940,1.0,KE,2022-07-18,,,,,,0.0,0.0,1.0,
11187,281942,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,
11188,281944,1.0,FR,2022-07-18,,,,5.0,,1.0,0.0,1.0,
11189,281945,1.0,TR,2022-07-18,,,,,,0.0,0.0,1.0,
11190,281947,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,
11191,281949,2.0,CA,2022-07-18,2.0,75.0,1.215,10.0,,1.0,1.0,2.0,
11192,281950,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,
11193,281960,1.0,FR,2022-07-18,,,,,,0.0,0.0,1.0,
11194,281961,8.0,IN,2022-07-18,65.0,68.52307692307693,4.780615384615385,241.0,,6.0,6.0,8.0,1.0
11195,281962,5.0,LY,2022-07-18,1.0,0.0,10.0,7.0,,2.0,1.0,5.0,
11196,281963,1.0,GB,2022-07-18,,,,,,0.0,0.0,1.0,
11197,281966,12.0,KE,2022-07-18,10.0,81.8,16.058,102.0,,10.0,6.0,12.0,1.0
11198,281967,1.0,PK,2022-07-18,,,,,,0.0,0.0,1.0,
11199,281968,2.0,US,2022-07-18,,,,5.0,,2.0,0.0,2.0,
11200,281971,1.0,GB,2022-07-18,1.0,83.0,4.72,,,0.0,1.0,1.0,
11201,281974,1.0,EG,2022-07-18,2.0,66.5,1.4449999999999998,,,0.0,1.0,1.0,
11202,281977,3.0,PL,2022-07-18,1.0,33.0,6.73,10.0,,3.0,1.0,3.0,
11203,281979,1.0,US,2022-07-18,,,,2.0,,1.0,0.0,1.0,
11204,281984,1.0,ZA,2022-07-18,2.0,91.5,2.285,10.0,,1.0,1.0,1.0,
11205,281987,1.0,AR,2022-07-18,,,,,,0.0,0.0,1.0,
11206,281989,5.0,US,2022-07-18,,,,21.0,,3.0,0.0,5.0,1.0
11207,281990,3.0,IN,2022-07-18,,,,8.0,,2.0,0.0,3.0,
11208,281992,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,2.0
11209,281993,27.0,US,2022-07-18,60.0,74.21666666666667,9.405666666666667,60.0,,5.0,14.0,27.0,1.0
11210,281999,4.0,NG,2022-07-18,2.0,91.5,5.34,,,0.0,1.0,4.0,
11211,282003,2.0,JO,2022-07-18,,,,,,0.0,0.0,2.0,
11212,282004,1.0,GB,2022-07-18,1.0,33.0,6.05,,,1.0,1.0,1.0,
11213,282005,1.0,PK,2022-07-18,,,,9.0,,1.0,0.0,1.0,
11214,282008,1.0,AR,2022-07-18,,,,,,0.0,0.0,1.0,
11215,282010,7.0,CA,2022-07-18,10.0,74.6,4.356,23.0,,5.0,3.0,7.0,1.0
11216,282011,1.0,SL,2022-07-18,,,,2.0,,1.0,0.0,1.0,
11217,282013,1.0,IN,2022-07-18,,,,,,0.0,0.0,1.0,
11218,282015,1.0,DZ,2022-07-18,,,,,,0.0,0.0,1.0,
11219,282016,1.0,PS,2022-07-18,,,,,,0.0,0.0,1.0,
11220,282021,6.0,GB,2022-07-18,2.0,41.5,3.1950000000000003,5.0,,2.0,1.0,6.0,
11221,282022,2.0,IN,2022-07-18,,,,,,0.0,0.0,2.0,1.0
11222,282023,2.0,US,2022-07-18,,,,,,0.0,0.0,2.0,
11223,282024,1.0,PK,2022-07-18,,,,1.0,,1.0,0.0,1.0,
11224,282027,1.0,PH,2022-07-19,,,,,,0.0,0.0,1.0,
11225,282028,5.0,CA,2022-07-19,,,,,,0.0,0.0,5.0,
11226,282031,1.0,TN,2022-07-19,,,,,,0.0,0.0,1.0,
11227,282032,14.0,US,2022-07-19,3.0,89.0,5.733333333333333,3.0,,1.0,3.0,14.0,1.0
11228,282033,26.0,IN,2022-07-19,8.0,69.375,12.415,32.0,2.0,7.0,4.0,26.0,1.0
11229,282036,1.0,CO,2022-07-19,1.0,67.0,3.07,1.0,,1.0,1.0,1.0,
11230,282041,1.0,IN,2022-07-19,,,,,,0.0,0.0,1.0,
11231,282042,1.0,IN,2022-07-19,,,,,,0.0,0.0,1.0,
11232,282048,1.0,BG,2022-07-19,,,,,,0.0,0.0,1.0,
11233,282050,1.0,IN,2022-07-19,,,,1.0,,1.0,0.0,1.0,
11234,282056,1.0,CN,2022-07-19,,,,2.0,,1.0,0.0,1.0,
11235,282060,1.0,SA,2022-07-19,,,,,,0.0,0.0,1.0,
11236,282063,2.0,PK,2022-07-19,,,,,,0.0,0.0,2.0,
11237,282065,2.0,IN,2022-07-19,,,,9.0,,2.0,0.0,2.0,
11238,282066,31.0,QA,2022-07-19,6.0,58.333333333333336,3.061666666666667,32.0,,11.0,3.0,31.0,1.0
11239,282067,1.0,EG,2022-07-19,,,,,,0.0,0.0,1.0,
11240,282070,3.0,RU,2022-07-19,1.0,83.0,8.33,5.0,,1.0,1.0,3.0,
11241,282071,1.0,ID,2022-07-19,,,,1.0,,1.0,0.0,1.0,
11242,282074,1.0,EG,2022-07-19,,,,,,0.0,0.0,1.0,
11243,282075,1.0,IN,2022-07-19,,,,,,0.0,0.0,1.0,
11244,282077,1.0,MY,2022-07-19,,,,,,0.0,0.0,1.0,
11245,282079,1.0,IN,2022-07-19,,,,,,0.0,0.0,1.0,
11246,282083,1.0,PK,2022-07-19,,,,,,0.0,0.0,1.0,
11247,282086,1.0,MA,2022-07-19,,,,,,0.0,0.0,1.0,
11248,282087,2.0,IN,2022-07-19,,,,11.0,,1.0,0.0,2.0,
11249,282088,27.0,JP,2022-07-19,103.0,70.15533980582525,7.091553398058253,187.0,,18.0,18.0,27.0,1.0
11250,282089,1.0,AE,2022-07-19,,,,,,0.0,0.0,1.0,
11251,282093,1.0,MA,2022-07-19,,,,,,0.0,0.0,1.0,
11252,282094,3.0,SG,2022-07-19,5.0,85.0,3.918,24.0,,2.0,2.0,3.0,2.0
11253,282097,1.0,SG,2022-07-19,,,,,,0.0,0.0,1.0,
11254,282098,3.0,IN,2022-07-19,,,,,,0.0,0.0,3.0,
11255,282101,1.0,DE,2022-07-19,,,,,,0.0,0.0,1.0,
11256,282102,2.0,GB,2022-07-19,,,,1.0,,1.0,0.0,2.0,
11257,282105,1.0,LR,2022-07-19,,,,,,0.0,0.0,1.0,
11258,282107,2.0,US,2022-07-19,4.0,58.5,3.6675,24.0,,2.0,2.0,2.0,
11259,282110,4.0,ZW,2022-07-19,,,,,,0.0,0.0,4.0,
11260,282111,5.0,DZ,2022-07-19,16.0,55.625,11.370625,16.0,,2.0,4.0,5.0,
11261,282119,2.0,JO,2022-07-19,,,,,,0.0,0.0,2.0,
11262,282121,44.0,CL,2022-07-19,30.0,77.83333333333333,10.072666666666667,130.0,2.0,21.0,14.0,44.0,1.0
11263,282122,1.0,CO,2022-07-19,,,,1.0,,1.0,0.0,1.0,
11264,282123,1.0,BD,2022-07-19,,,,,,0.0,0.0,1.0,
11265,282124,3.0,US,2022-07-19,6.0,80.5,1.9033333333333333,30.0,,3.0,2.0,3.0,1.0
11266,282127,1.0,AU,2022-07-19,,,,,,0.0,0.0,1.0,
11267,282128,1.0,TR,2022-07-19,,,,,,0.0,0.0,1.0,
11268,282129,4.0,GB,2022-07-19,,,,,,0.0,0.0,4.0,
11269,282130,2.0,CR,2022-07-19,,,,,,0.0,0.0,2.0,
11270,282131,1.0,LY,2022-07-20,,,,,,0.0,0.0,1.0,
11271,282133,1.0,IN,2022-07-20,,,,,,0.0,0.0,1.0,
11272,282135,1.0,IN,2022-07-20,1.0,83.0,6.28,,,0.0,1.0,1.0,
11273,282136,8.0,US,2022-07-20,,,,4.0,,2.0,0.0,8.0,1.0
11274,282138,1.0,UG,2022-07-20,4.0,79.25,2.065,10.0,,1.0,1.0,1.0,
11275,282139,1.0,ET,2022-07-20,,,,,,0.0,0.0,1.0,
11276,282141,1.0,SA,2022-07-20,,,,,,0.0,0.0,1.0,
11277,282145,1.0,UZ,2022-07-20,,,,,,0.0,0.0,1.0,
11278,282149,3.0,LY,2022-07-20,,,,,,0.0,0.0,3.0,1.0
11279,282154,4.0,EG,2022-07-20,3.0,66.66666666666667,1.5799999999999998,,,0.0,1.0,4.0,
11280,282155,1.0,IN,2022-07-20,,,,,,0.0,0.0,1.0,
11281,282157,1.0,CO,2022-07-20,,,,,,0.0,0.0,1.0,
11282,282159,9.0,PH,2022-07-20,38.0,56.026315789473685,5.02921052631579,24.0,,1.0,4.0,9.0,
11283,282160,1.0,IN,2022-07-20,,,,5.0,,1.0,0.0,1.0,
11284,282161,1.0,EG,2022-07-20,,,,,,0.0,0.0,1.0,
11285,282163,1.0,NG,2022-07-20,,,,1.0,,1.0,0.0,1.0,
11286,282164,6.0,US,2022-07-20,3.0,68.33333333333333,5.176666666666667,23.0,,3.0,2.0,6.0,1.0
11287,282165,1.0,DE,2022-07-20,,,,,,0.0,0.0,1.0,
11288,282166,1.0,ES,2022-07-20,,,,2.0,,1.0,0.0,1.0,
11289,282167,1.0,PH,2022-07-20,,,,,,0.0,0.0,1.0,
11290,282168,1.0,US,2022-07-20,,,,2.0,,1.0,0.0,1.0,
11291,282171,4.0,IN,2022-07-20,2.0,83.5,4.675,,,0.0,1.0,4.0,
11292,282175,1.0,NG,2022-07-20,,,,,,0.0,0.0,1.0,
11293,282178,4.0,CA,2022-07-20,,,,21.0,,4.0,0.0,4.0,
11294,282179,1.0,US,2022-07-20,,,,,,0.0,0.0,1.0,
11295,282180,1.0,EG,2022-07-20,,,,2.0,,1.0,0.0,1.0,
11296,282181,4.0,PL,2022-07-20,2.0,75.0,1.4500000000000002,56.0,,4.0,1.0,4.0,
11297,282183,3.0,ID,2022-07-20,1.0,92.0,11.28,17.0,,1.0,1.0,3.0,
11298,282185,1.0,BD,2022-07-20,,,,2.0,,1.0,0.0,1.0,
11299,282186,2.0,EG,2022-07-20,1.0,67.0,3.53,,,0.0,1.0,2.0,
11300,282188,1.0,GH,2022-07-20,,,,,,0.0,0.0,1.0,
11301,282189,1.0,RS,2022-07-20,,,,2.0,,1.0,0.0,1.0,
11302,282191,1.0,IN,2022-07-20,,,,,,0.0,0.0,1.0,
11303,282192,1.0,US,2022-07-20,4.0,75.0,1.0625,10.0,,1.0,1.0,1.0,
11304,282193,1.0,BR,2022-07-20,,,,,,0.0,0.0,1.0,
11305,282195,2.0,NG,2022-07-20,,,,,,0.0,0.0,2.0,
11306,282199,3.0,UZ,2022-07-20,1.0,33.0,2.63,21.0,,3.0,1.0,3.0,
11307,282200,3.0,MA,2022-07-20,,,,,,0.0,0.0,3.0,
11308,282201,1.0,CY,2022-07-20,2.0,83.5,2.825,10.0,,1.0,1.0,1.0,
11309,282202,1.0,DZ,2022-07-20,,,,,,0.0,0.0,1.0,
11310,282204,1.0,CA,2022-07-20,,,,,,0.0,0.0,1.0,
11311,282207,14.0,US,2022-07-20,16.0,74.5,9.185625,43.0,,7.0,10.0,14.0,1.0
11312,282209,3.0,EG,2022-07-20,,,,,,0.0,0.0,3.0,
11313,282212,2.0,IN,2022-07-21,,,,5.0,,1.0,0.0,2.0,
11314,282214,5.0,US,2022-07-21,1.0,100.0,8.23,10.0,,3.0,1.0,5.0,1.0
11315,282216,1.0,US,2022-07-21,,,,5.0,,1.0,0.0,1.0,
11316,282218,6.0,US,2022-07-21,3.0,55.666666666666664,2.94,16.0,,3.0,1.0,6.0,1.0
11317,282222,1.0,LY,2022-07-21,,,,,,0.0,0.0,1.0,
11318,282223,1.0,IN,2022-07-21,,,,5.0,,1.0,0.0,1.0,
11319,282227,1.0,NG,2022-07-21,,,,9.0,,1.0,0.0,1.0,
11320,282229,1.0,NG,2022-07-21,,,,2.0,,1.0,0.0,1.0,
11321,282234,1.0,DE,2022-07-21,,,,,,0.0,0.0,1.0,
11322,282235,11.0,GB,2022-07-21,7.0,54.285714285714285,4.042857142857143,5.0,,1.0,4.0,11.0,1.0
11323,282237,5.0,US,2022-07-21,1.0,100.0,5.35,,,0.0,1.0,5.0,1.0
11324,282238,1.0,ZA,2022-07-21,,,,8.0,,1.0,0.0,1.0,
11325,282239,2.0,GE,2022-07-21,1.0,50.0,5.77,10.0,,1.0,1.0,2.0,
11326,282241,2.0,IN,2022-07-21,2.0,58.0,2.075,10.0,,1.0,1.0,2.0,
11327,282242,1.0,HK,2022-07-21,,,,,,0.0,0.0,1.0,
11328,282243,1.0,MA,2022-07-21,,,,,,0.0,0.0,1.0,
11329,282244,1.0,IN,2022-07-21,,,,2.0,,1.0,0.0,1.0,1.0
11330,282245,1.0,VN,2022-07-21,,,,,,0.0,0.0,1.0,
11331,282249,1.0,IN,2022-07-21,,,,,,0.0,0.0,1.0,
11332,282250,1.0,GB,2022-07-21,,,,4.0,,1.0,0.0,1.0,
11333,282252,3.0,PK,2022-07-21,1.0,83.0,3.53,10.0,,2.0,1.0,3.0,
11334,282254,1.0,TR,2022-07-21,,,,,,0.0,0.0,1.0,
11335,282257,2.0,IN,2022-07-21,2.0,83.5,1.555,10.0,,2.0,1.0,2.0,
11336,282258,2.0,IN,2022-07-21,3.0,72.0,1.0466666666666666,10.0,,2.0,1.0,2.0,
11337,282261,1.0,US,2022-07-21,,,,1.0,,1.0,0.0,1.0,
11338,282263,1.0,GB,2022-07-21,,,,,,0.0,0.0,1.0,
11339,282264,1.0,MY,2022-07-21,,,,,,0.0,0.0,1.0,
11340,282265,3.0,IN,2022-07-21,,,,,,0.0,0.0,3.0,
11341,282267,2.0,PK,2022-07-21,,,,,,0.0,0.0,2.0,
11342,282270,3.0,ES,2022-07-21,2.0,91.5,5.869999999999999,17.0,,2.0,1.0,3.0,
11343,282271,1.0,IN,2022-07-21,,,,,,0.0,0.0,1.0,
11344,282273,29.0,MX,2022-07-21,34.0,81.11764705882354,13.270588235294117,129.0,,18.0,14.0,29.0,1.0
11345,282274,1.0,US,2022-07-21,,,,9.0,,1.0,0.0,1.0,
11346,282275,1.0,NL,2022-07-21,,,,10.0,,1.0,0.0,1.0,
11347,282278,8.0,NG,2022-07-21,,,,40.0,,5.0,0.0,8.0,
11348,282279,1.0,IN,2022-07-21,,,,3.0,,1.0,0.0,1.0,
11349,282281,1.0,GB,2022-07-21,,,,,,0.0,0.0,1.0,
11350,282282,1.0,SA,2022-07-21,,,,,,0.0,0.0,1.0,
11351,282283,19.0,US,2022-07-21,8.0,62.375,5.69875,24.0,,6.0,4.0,19.0,1.0
11352,282289,1.0,AE,2022-07-22,,,,,,0.0,0.0,1.0,
11353,282290,2.0,US,2022-07-22,,,,2.0,,2.0,0.0,2.0,
11354,282291,37.0,US,2022-07-22,27.0,79.0,6.717037037037037,104.0,,14.0,12.0,37.0,1.0
11355,282292,1.0,PK,2022-07-22,,,,,,0.0,0.0,1.0,
11356,282293,2.0,SA,2022-07-22,,,,10.0,,2.0,0.0,2.0,
11357,282295,1.0,IN,2022-07-22,,,,,,0.0,0.0,1.0,
11358,282296,3.0,IN,2022-07-22,,,,3.0,,1.0,0.0,3.0,
11359,282298,4.0,DE,2022-07-22,,,,,,0.0,0.0,4.0,
11360,282299,1.0,IN,2022-07-22,,,,5.0,,1.0,0.0,1.0,
11361,282302,2.0,IN,2022-07-22,,,,,,0.0,0.0,2.0,
11362,282303,2.0,IN,2022-07-22,,,,9.0,,2.0,0.0,2.0,
11363,282304,41.0,BA,2022-07-22,13.0,65.38461538461539,9.04076923076923,55.0,,13.0,9.0,41.0,1.0
11364,282307,4.0,PH,2022-07-22,1.0,67.0,3.82,,,0.0,1.0,4.0,
11365,282308,1.0,ES,2022-07-22,,,,1.0,,1.0,0.0,1.0,
11366,282311,2.0,VN,2022-07-22,,,,2.0,,1.0,0.0,2.0,
11367,282313,5.0,IN,2022-07-22,,,,18.0,,5.0,0.0,5.0,
11368,282315,1.0,IN,2022-07-22,,,,,,0.0,0.0,1.0,
11369,282316,1.0,EG,2022-07-22,,,,,,0.0,0.0,1.0,
11370,282317,2.0,SA,2022-07-22,,,,,,0.0,0.0,2.0,
11371,282318,27.0,TH,2022-07-22,47.0,78.74468085106383,14.704893617021277,205.0,8.0,17.0,18.0,27.0,1.0
11372,282320,2.0,TN,2022-07-22,,,,,,0.0,0.0,2.0,
11373,282321,1.0,FR,2022-07-22,,,,2.0,,1.0,0.0,1.0,
11374,282322,8.0,CO,2022-07-22,11.0,83.27272727272727,9.405454545454546,24.0,,5.0,4.0,8.0,
11375,282323,1.0,DE,2022-07-22,,,,,,0.0,0.0,1.0,
11376,282325,1.0,SA,2022-07-22,,,,,,0.0,0.0,1.0,
11377,282326,1.0,GB,2022-07-22,,,,,,0.0,0.0,1.0,
11378,282327,1.0,GB,2022-07-22,,,,,,0.0,0.0,1.0,
11379,282328,5.0,CO,2022-07-22,,,,,,0.0,0.0,5.0,
11380,282329,1.0,IN,2022-07-22,,,,,,0.0,0.0,1.0,
11381,282330,10.0,SG,2022-07-22,1.0,67.0,1.5,5.0,,1.0,1.0,10.0,1.0
11382,282333,2.0,SA,2022-07-22,,,,,,0.0,0.0,2.0,
11383,282336,12.0,UA,2022-07-22,20.0,86.05,8.277000000000001,70.0,,4.0,6.0,12.0,1.0
11384,282338,2.0,IN,2022-07-22,1.0,0.0,20.0,,,0.0,1.0,2.0,
11385,282339,1.0,SA,2022-07-22,,,,,,0.0,0.0,1.0,
11386,282341,2.0,TH,2022-07-22,2.0,75.0,2.035,,,0.0,1.0,2.0,
11387,282344,5.0,US,2022-07-22,4.0,75.0,4.25,24.0,,3.0,2.0,5.0,1.0
11388,282345,3.0,MX,2022-07-22,,,,1.0,,1.0,0.0,3.0,
11389,282347,1.0,IN,2022-07-22,,,,,,0.0,0.0,1.0,
11390,282348,5.0,GH,2022-07-22,,,,10.0,,4.0,0.0,5.0,
11391,282349,1.0,CM,2022-07-22,,,,,,0.0,0.0,1.0,
11392,282352,5.0,US,2022-07-22,4.0,85.0,19.0625,,,0.0,4.0,5.0,1.0
11393,282353,1.0,CA,2022-07-22,,,,6.0,,1.0,0.0,1.0,
11394,282354,1.0,PK,2022-07-22,,,,,,0.0,0.0,1.0,
11395,282355,2.0,AE,2022-07-22,,,,,,0.0,0.0,2.0,
11396,282356,1.0,US,2022-07-22,,,,10.0,,1.0,0.0,1.0,1.0
11397,282358,1.0,SA,2022-07-22,,,,,,0.0,0.0,1.0,
11398,282359,4.0,CO,2022-07-22,,,,2.0,,1.0,0.0,4.0,
11399,282362,2.0,US,2022-07-22,,,,1.0,,1.0,0.0,2.0,1.0
11400,282365,1.0,SA,2022-07-22,,,,,,0.0,0.0,1.0,
11401,282366,3.0,PL,2022-07-22,1.0,100.0,6.03,10.0,,3.0,1.0,3.0,
11402,282370,6.0,NG,2022-07-23,3.0,78.0,11.520000000000001,16.0,,5.0,1.0,6.0,
11403,282371,29.0,IN,2022-07-23,21.0,70.52380952380952,16.656190476190478,162.0,,18.0,10.0,29.0,1.0
