,date,N° of Registrations,Country_Name,Country_ISO_A3
5586,2022-08-06,1.0,Japan,JPN
5587,2022-08-10,1.0,Japan,JPN
5588,2022-08-11,2.0,Japan,JPN
5589,2022-08-12,1.0,Japan,JPN
5590,2022-08-15,1.0,Japan,JPN
5591,2022-08-17,3.0,Japan,JPN
5592,2022-08-31,1.0,Japan,JPN
5593,2022-09-02,1.0,Japan,JPN
5594,2022-09-08,2.0,Japan,JPN
5595,2022-09-09,1.0,Japan,JPN
5596,2022-09-17,1.0,Japan,JPN
5597,2022-09-20,1.0,Japan,JPN
5598,2022-09-23,1.0,Japan,JPN
5599,2022-09-25,1.0,Japan,JPN
5600,2022-09-30,1.0,Japan,JPN
5601,2022-10-12,1.0,Japan,JPN
5602,2022-10-17,1.0,Japan,JPN
5603,2022-01-01,1.0,Kenya,KEN
5604,2022-01-03,1.0,Kenya,KEN
5605,2022-01-04,1.0,Kenya,KEN
5606,2022-01-05,3.0,Kenya,KEN
5607,2022-01-06,1.0,Kenya,KEN
5608,2022-01-07,3.0,Kenya,KEN
5609,2022-01-08,1.0,Kenya,KEN
5610,2022-01-11,3.0,Kenya,KEN
5611,2022-01-12,1.0,Kenya,KEN
5612,2022-01-13,2.0,Kenya,KEN
5613,2022-01-15,1.0,Kenya,KEN
5614,2022-01-19,1.0,Kenya,KEN
5615,2022-01-20,1.0,Kenya,KEN
5616,2022-01-21,2.0,Kenya,KEN
5617,2022-01-22,1.0,Kenya,KEN
5618,2022-01-23,2.0,Kenya,KEN
5619,2022-01-24,3.0,Kenya,KEN
5620,2022-01-26,3.0,Kenya,KEN
5621,2022-01-28,2.0,Kenya,KEN
5622,2022-01-29,1.0,Kenya,KEN
5623,2022-01-31,3.0,Kenya,KEN
5624,2022-02-01,4.0,Kenya,KEN
5625,2022-02-02,1.0,Kenya,KEN
5626,2022-02-03,3.0,Kenya,KEN
5627,2022-02-04,2.0,Kenya,KEN
5628,2022-02-05,2.0,Kenya,KEN
5629,2022-02-06,1.0,Kenya,KEN
5630,2022-02-07,3.0,Kenya,KEN
5631,2022-02-08,2.0,Kenya,KEN
5632,2022-02-09,3.0,Kenya,KEN
5633,2022-02-10,1.0,Kenya,KEN
5634,2022-02-11,1.0,Kenya,KEN
5635,2022-02-13,1.0,Kenya,KEN
5636,2022-02-14,2.0,Kenya,KEN
5637,2022-02-15,4.0,Kenya,KEN
5638,2022-02-16,1.0,Kenya,KEN
5639,2022-02-17,3.0,Kenya,KEN
5640,2022-02-19,2.0,Kenya,KEN
5641,2022-02-21,2.0,Kenya,KEN
5642,2022-02-24,1.0,Kenya,KEN
5643,2022-02-28,2.0,Kenya,KEN
5644,2022-03-01,3.0,Kenya,KEN
5645,2022-03-02,3.0,Kenya,KEN
5646,2022-03-03,4.0,Kenya,KEN
5647,2022-03-04,3.0,Kenya,KEN
5648,2022-03-05,1.0,Kenya,KEN
5649,2022-03-07,3.0,Kenya,KEN
5650,2022-03-08,2.0,Kenya,KEN
5651,2022-03-09,1.0,Kenya,KEN
5652,2022-03-10,3.0,Kenya,KEN
5653,2022-03-11,3.0,Kenya,KEN
5654,2022-03-12,1.0,Kenya,KEN
5655,2022-03-13,1.0,Kenya,KEN
5656,2022-03-15,1.0,Kenya,KEN
5657,2022-03-17,2.0,Kenya,KEN
5658,2022-03-18,2.0,Kenya,KEN
5659,2022-03-19,1.0,Kenya,KEN
5660,2022-03-20,1.0,Kenya,KEN
5661,2022-03-21,1.0,Kenya,KEN
5662,2022-03-22,2.0,Kenya,KEN
5663,2022-03-23,2.0,Kenya,KEN
5664,2022-03-24,2.0,Kenya,KEN
5665,2022-03-25,1.0,Kenya,KEN
5666,2022-03-26,1.0,Kenya,KEN
5667,2022-03-29,2.0,Kenya,KEN
5668,2022-03-30,1.0,Kenya,KEN
5669,2022-03-31,2.0,Kenya,KEN
5670,2022-04-01,1.0,Kenya,KEN
5671,2022-04-04,2.0,Kenya,KEN
5672,2022-04-05,1.0,Kenya,KEN
5673,2022-04-06,2.0,Kenya,KEN
5674,2022-04-07,3.0,Kenya,KEN
5675,2022-04-08,1.0,Kenya,KEN
5676,2022-04-11,1.0,Kenya,KEN
5677,2022-04-12,1.0,Kenya,KEN
5678,2022-04-13,3.0,Kenya,KEN
5679,2022-04-15,1.0,Kenya,KEN
5680,2022-04-16,1.0,Kenya,KEN
5681,2022-04-20,1.0,Kenya,KEN
5682,2022-04-23,1.0,Kenya,KEN
5683,2022-04-24,1.0,Kenya,KEN
5684,2022-04-25,1.0,Kenya,KEN
5685,2022-04-28,4.0,Kenya,KEN
5686,2022-04-30,2.0,Kenya,KEN
5687,2022-05-01,2.0,Kenya,KEN
5688,2022-05-02,1.0,Kenya,KEN
5689,2022-05-03,2.0,Kenya,KEN
5690,2022-05-04,1.0,Kenya,KEN
5691,2022-05-05,1.0,Kenya,KEN
5692,2022-05-06,1.0,Kenya,KEN
5693,2022-05-08,1.0,Kenya,KEN
5694,2022-05-11,3.0,Kenya,KEN
5695,2022-05-12,2.0,Kenya,KEN
5696,2022-05-13,1.0,Kenya,KEN
5697,2022-05-14,1.0,Kenya,KEN
5698,2022-05-15,1.0,Kenya,KEN
5699,2022-05-16,1.0,Kenya,KEN
5700,2022-05-17,2.0,Kenya,KEN
5701,2022-05-19,1.0,Kenya,KEN
5702,2022-05-20,2.0,Kenya,KEN
5703,2022-05-21,3.0,Kenya,KEN
5704,2022-05-22,1.0,Kenya,KEN
5705,2022-05-23,1.0,Kenya,KEN
5706,2022-05-25,1.0,Kenya,KEN
5707,2022-05-26,1.0,Kenya,KEN
5708,2022-05-27,1.0,Kenya,KEN
5709,2022-05-28,1.0,Kenya,KEN
5710,2022-05-29,1.0,Kenya,KEN
5711,2022-05-30,4.0,Kenya,KEN
5712,2022-06-02,1.0,Kenya,KEN
5713,2022-06-03,3.0,Kenya,KEN
5714,2022-06-04,1.0,Kenya,KEN
5715,2022-06-08,2.0,Kenya,KEN
5716,2022-06-09,4.0,Kenya,KEN
5717,2022-06-10,2.0,Kenya,KEN
5718,2022-06-13,3.0,Kenya,KEN
5719,2022-06-15,2.0,Kenya,KEN
5720,2022-06-17,1.0,Kenya,KEN
5721,2022-06-18,3.0,Kenya,KEN
5722,2022-06-19,2.0,Kenya,KEN
5723,2022-06-21,3.0,Kenya,KEN
5724,2022-06-22,1.0,Kenya,KEN
5725,2022-06-24,1.0,Kenya,KEN
5726,2022-06-27,2.0,Kenya,KEN
5727,2022-06-28,1.0,Kenya,KEN
5728,2022-06-29,2.0,Kenya,KEN
5729,2022-06-30,1.0,Kenya,KEN
5730,2022-07-02,2.0,Kenya,KEN
5731,2022-07-04,1.0,Kenya,KEN
5732,2022-07-05,4.0,Kenya,KEN
5733,2022-07-08,2.0,Kenya,KEN
5734,2022-07-09,1.0,Kenya,KEN
5735,2022-07-11,1.0,Kenya,KEN
5736,2022-07-13,2.0,Kenya,KEN
5737,2022-07-14,1.0,Kenya,KEN
5738,2022-07-15,2.0,Kenya,KEN
5739,2022-07-17,1.0,Kenya,KEN
5740,2022-07-18,2.0,Kenya,KEN
5741,2022-07-20,1.0,Kenya,KEN
5742,2022-07-21,1.0,Kenya,KEN
5743,2022-07-22,1.0,Kenya,KEN
5744,2022-07-25,1.0,Kenya,KEN
5745,2022-07-26,1.0,Kenya,KEN
5746,2022-07-27,1.0,Kenya,KEN
5747,2022-07-30,2.0,Kenya,KEN
5748,2022-08-01,1.0,Kenya,KEN
5749,2022-08-02,1.0,Kenya,KEN
5750,2022-08-03,1.0,Kenya,KEN
5751,2022-08-04,2.0,Kenya,KEN
5752,2022-08-05,1.0,Kenya,KEN
5753,2022-08-07,3.0,Kenya,KEN
5754,2022-08-08,1.0,Kenya,KEN
5755,2022-08-09,2.0,Kenya,KEN
5756,2022-08-10,1.0,Kenya,KEN
5757,2022-08-11,3.0,Kenya,KEN
5758,2022-08-12,1.0,Kenya,KEN
5759,2022-08-15,8.0,Kenya,KEN
5760,2022-08-16,5.0,Kenya,KEN
5761,2022-08-17,1.0,Kenya,KEN
5762,2022-08-18,3.0,Kenya,KEN
5763,2022-08-19,2.0,Kenya,KEN
5764,2022-08-21,2.0,Kenya,KEN
5765,2022-08-22,1.0,Kenya,KEN
5766,2022-08-23,2.0,Kenya,KEN
5767,2022-08-24,1.0,Kenya,KEN
5768,2022-08-26,1.0,Kenya,KEN
5769,2022-08-27,1.0,Kenya,KEN
5770,2022-08-28,1.0,Kenya,KEN
5771,2022-08-29,5.0,Kenya,KEN
5772,2022-08-30,1.0,Kenya,KEN
5773,2022-08-31,2.0,Kenya,KEN
5774,2022-09-03,1.0,Kenya,KEN
5775,2022-09-05,2.0,Kenya,KEN
5776,2022-09-06,1.0,Kenya,KEN
5777,2022-09-07,1.0,Kenya,KEN
5778,2022-09-08,1.0,Kenya,KEN
5779,2022-09-12,1.0,Kenya,KEN
5780,2022-09-13,1.0,Kenya,KEN
5781,2022-09-14,1.0,Kenya,KEN
5782,2022-09-15,1.0,Kenya,KEN
5783,2022-09-16,3.0,Kenya,KEN
5784,2022-09-17,1.0,Kenya,KEN
5785,2022-09-20,1.0,Kenya,KEN
5786,2022-09-22,2.0,Kenya,KEN
5787,2022-09-23,1.0,Kenya,KEN
5788,2022-09-24,2.0,Kenya,KEN
5789,2022-09-26,1.0,Kenya,KEN
5790,2022-09-27,1.0,Kenya,KEN
5791,2022-10-02,1.0,Kenya,KEN
5792,2022-10-03,2.0,Kenya,KEN
5793,2022-10-04,1.0,Kenya,KEN
5794,2022-10-06,1.0,Kenya,KEN
5795,2022-10-08,1.0,Kenya,KEN
5796,2022-10-10,4.0,Kenya,KEN
5797,2022-10-13,1.0,Kenya,KEN
5798,2022-10-14,1.0,Kenya,KEN
5799,2022-10-15,2.0,Kenya,KEN
5800,2022-10-17,2.0,Kenya,KEN
5801,2022-10-19,1.0,Kenya,KEN
5802,2022-03-06,1.0,Kyrgyzstan,KGZ
5803,2022-08-16,1.0,Kyrgyzstan,KGZ
5804,2022-09-01,1.0,Kyrgyzstan,KGZ
5805,2022-09-23,1.0,Kyrgyzstan,KGZ
5806,2022-10-14,1.0,Kyrgyzstan,KGZ
5807,2022-01-06,1.0,Cambodia,KHM
5808,2022-01-23,1.0,Cambodia,KHM
5809,2022-01-25,1.0,Cambodia,KHM
5810,2022-01-27,1.0,Cambodia,KHM
5811,2022-02-02,1.0,Cambodia,KHM
5812,2022-02-16,1.0,Cambodia,KHM
5813,2022-02-19,1.0,Cambodia,KHM
5814,2022-02-21,1.0,Cambodia,KHM
5815,2022-02-26,1.0,Cambodia,KHM
5816,2022-03-10,1.0,Cambodia,KHM
5817,2022-03-14,1.0,Cambodia,KHM
5818,2022-03-15,1.0,Cambodia,KHM
5819,2022-03-20,1.0,Cambodia,KHM
5820,2022-03-24,1.0,Cambodia,KHM
5821,2022-04-18,1.0,Cambodia,KHM
5822,2022-04-20,1.0,Cambodia,KHM
5823,2022-04-24,1.0,Cambodia,KHM
5824,2022-05-12,1.0,Cambodia,KHM
5825,2022-05-19,1.0,Cambodia,KHM
5826,2022-06-01,1.0,Cambodia,KHM
5827,2022-06-24,1.0,Cambodia,KHM
5828,2022-06-25,1.0,Cambodia,KHM
5829,2022-06-29,1.0,Cambodia,KHM
5830,2022-07-07,1.0,Cambodia,KHM
5831,2022-07-26,1.0,Cambodia,KHM
5832,2022-08-08,1.0,Cambodia,KHM
5833,2022-08-11,1.0,Cambodia,KHM
5834,2022-08-15,1.0,Cambodia,KHM
5835,2022-08-16,1.0,Cambodia,KHM
5836,2022-10-15,1.0,Cambodia,KHM
5837,2022-03-03,2.0,Comoros,COM
5838,2022-01-05,1.0,South Korea,KOR
5839,2022-01-06,1.0,South Korea,KOR
5840,2022-01-09,1.0,South Korea,KOR
5841,2022-01-15,1.0,South Korea,KOR
5842,2022-01-19,1.0,South Korea,KOR
5843,2022-01-21,1.0,South Korea,KOR
5844,2022-01-26,1.0,South Korea,KOR
5845,2022-01-27,1.0,South Korea,KOR
5846,2022-01-28,1.0,South Korea,KOR
5847,2022-01-30,1.0,South Korea,KOR
5848,2022-02-03,1.0,South Korea,KOR
5849,2022-02-05,1.0,South Korea,KOR
5850,2022-02-07,1.0,South Korea,KOR
5851,2022-02-09,1.0,South Korea,KOR
5852,2022-02-10,1.0,South Korea,KOR
5853,2022-02-15,1.0,South Korea,KOR
5854,2022-02-17,1.0,South Korea,KOR
5855,2022-02-25,1.0,South Korea,KOR
5856,2022-02-27,1.0,South Korea,KOR
5857,2022-02-28,1.0,South Korea,KOR
5858,2022-03-08,1.0,South Korea,KOR
5859,2022-03-09,1.0,South Korea,KOR
5860,2022-03-11,2.0,South Korea,KOR
5861,2022-03-16,1.0,South Korea,KOR
5862,2022-03-19,1.0,South Korea,KOR
5863,2022-03-20,1.0,South Korea,KOR
5864,2022-04-02,1.0,South Korea,KOR
5865,2022-04-05,2.0,South Korea,KOR
5866,2022-04-08,1.0,South Korea,KOR
5867,2022-04-12,2.0,South Korea,KOR
5868,2022-04-13,1.0,South Korea,KOR
5869,2022-04-21,1.0,South Korea,KOR
5870,2022-04-24,2.0,South Korea,KOR
5871,2022-05-01,1.0,South Korea,KOR
5872,2022-05-11,2.0,South Korea,KOR
5873,2022-05-14,1.0,South Korea,KOR
5874,2022-05-15,1.0,South Korea,KOR
5875,2022-05-16,1.0,South Korea,KOR
5876,2022-05-20,1.0,South Korea,KOR
5877,2022-05-21,1.0,South Korea,KOR
5878,2022-06-09,1.0,South Korea,KOR
5879,2022-06-15,1.0,South Korea,KOR
5880,2022-06-17,1.0,South Korea,KOR
5881,2022-06-29,1.0,South Korea,KOR
5882,2022-07-01,1.0,South Korea,KOR
5883,2022-07-05,2.0,South Korea,KOR
5884,2022-07-06,2.0,South Korea,KOR
5885,2022-07-09,1.0,South Korea,KOR
5886,2022-07-11,1.0,South Korea,KOR
5887,2022-07-16,1.0,South Korea,KOR
5888,2022-07-18,1.0,South Korea,KOR
5889,2022-08-06,1.0,South Korea,KOR
5890,2022-08-08,2.0,South Korea,KOR
5891,2022-08-09,1.0,South Korea,KOR
5892,2022-08-18,1.0,South Korea,KOR
5893,2022-08-25,3.0,South Korea,KOR
5894,2022-08-29,2.0,South Korea,KOR
5895,2022-08-31,2.0,South Korea,KOR
5896,2022-09-14,5.0,South Korea,KOR
5897,2022-09-15,1.0,South Korea,KOR
5898,2022-09-16,1.0,South Korea,KOR
5899,2022-09-28,1.0,South Korea,KOR
5900,2022-09-30,1.0,South Korea,KOR
5901,2022-10-01,1.0,South Korea,KOR
5902,2022-10-16,1.0,South Korea,KOR
5903,2022-10-18,1.0,South Korea,KOR
5904,2022-01-09,1.0,Kuwait,KWT
5905,2022-01-10,1.0,Kuwait,KWT
5906,2022-01-15,1.0,Kuwait,KWT
5907,2022-01-17,1.0,Kuwait,KWT
5908,2022-01-23,1.0,Kuwait,KWT
5909,2022-02-03,1.0,Kuwait,KWT
5910,2022-02-05,1.0,Kuwait,KWT
5911,2022-02-11,1.0,Kuwait,KWT
5912,2022-02-23,2.0,Kuwait,KWT
5913,2022-03-12,2.0,Kuwait,KWT
5914,2022-03-13,1.0,Kuwait,KWT
5915,2022-03-14,1.0,Kuwait,KWT
5916,2022-03-26,1.0,Kuwait,KWT
5917,2022-03-27,1.0,Kuwait,KWT
5918,2022-04-05,1.0,Kuwait,KWT
5919,2022-04-11,1.0,Kuwait,KWT
5920,2022-05-12,1.0,Kuwait,KWT
5921,2022-05-13,1.0,Kuwait,KWT
5922,2022-05-20,1.0,Kuwait,KWT
5923,2022-05-21,1.0,Kuwait,KWT
5924,2022-05-23,2.0,Kuwait,KWT
5925,2022-05-25,1.0,Kuwait,KWT
5926,2022-06-02,2.0,Kuwait,KWT
5927,2022-06-05,2.0,Kuwait,KWT
5928,2022-06-22,1.0,Kuwait,KWT
5929,2022-08-15,1.0,Kuwait,KWT
5930,2022-08-17,1.0,Kuwait,KWT
5931,2022-09-22,1.0,Kuwait,KWT
5932,2022-10-05,1.0,Kuwait,KWT
5933,2022-10-08,1.0,Kuwait,KWT
5934,2022-10-17,1.0,Kuwait,KWT
5935,2022-10-20,1.0,Kuwait,KWT
5936,2022-08-30,1.0,Cayman Islands,CYM
5937,2022-01-03,1.0,Kazakhstan,KAZ
5938,2022-01-04,1.0,Kazakhstan,KAZ
5939,2022-01-24,1.0,Kazakhstan,KAZ
5940,2022-02-21,1.0,Kazakhstan,KAZ
5941,2022-02-23,1.0,Kazakhstan,KAZ
5942,2022-02-26,1.0,Kazakhstan,KAZ
5943,2022-03-01,1.0,Kazakhstan,KAZ
5944,2022-03-04,2.0,Kazakhstan,KAZ
5945,2022-03-06,1.0,Kazakhstan,KAZ
5946,2022-03-07,1.0,Kazakhstan,KAZ
5947,2022-03-19,1.0,Kazakhstan,KAZ
5948,2022-03-26,2.0,Kazakhstan,KAZ
5949,2022-04-04,1.0,Kazakhstan,KAZ
5950,2022-04-06,2.0,Kazakhstan,KAZ
5951,2022-04-11,2.0,Kazakhstan,KAZ
5952,2022-04-13,1.0,Kazakhstan,KAZ
5953,2022-04-23,1.0,Kazakhstan,KAZ
5954,2022-04-27,1.0,Kazakhstan,KAZ
5955,2022-05-03,1.0,Kazakhstan,KAZ
5956,2022-05-10,1.0,Kazakhstan,KAZ
5957,2022-05-20,1.0,Kazakhstan,KAZ
5958,2022-05-21,1.0,Kazakhstan,KAZ
5959,2022-05-23,1.0,Kazakhstan,KAZ
5960,2022-05-25,1.0,Kazakhstan,KAZ
5961,2022-06-06,1.0,Kazakhstan,KAZ
5962,2022-06-13,1.0,Kazakhstan,KAZ
5963,2022-06-17,1.0,Kazakhstan,KAZ
5964,2022-06-28,1.0,Kazakhstan,KAZ
5965,2022-07-05,1.0,Kazakhstan,KAZ
5966,2022-07-26,1.0,Kazakhstan,KAZ
5967,2022-07-29,1.0,Kazakhstan,KAZ
5968,2022-08-08,1.0,Kazakhstan,KAZ
5969,2022-09-06,1.0,Kazakhstan,KAZ
5970,2022-09-14,1.0,Kazakhstan,KAZ
5971,2022-10-06,1.0,Kazakhstan,KAZ
5972,2022-10-13,1.0,Kazakhstan,KAZ
5973,2022-01-24,1.0,Laos,LAO
5974,2022-10-19,1.0,Laos,LAO
5975,2022-01-03,1.0,Lebanon,LBN
5976,2022-01-07,1.0,Lebanon,LBN
5977,2022-01-10,1.0,Lebanon,LBN
5978,2022-01-11,2.0,Lebanon,LBN
5979,2022-01-16,1.0,Lebanon,LBN
5980,2022-01-21,1.0,Lebanon,LBN
5981,2022-01-26,2.0,Lebanon,LBN
5982,2022-01-29,1.0,Lebanon,LBN
5983,2022-02-12,1.0,Lebanon,LBN
5984,2022-02-20,1.0,Lebanon,LBN
5985,2022-02-22,1.0,Lebanon,LBN
5986,2022-02-25,1.0,Lebanon,LBN
5987,2022-02-28,1.0,Lebanon,LBN
5988,2022-03-07,1.0,Lebanon,LBN
5989,2022-03-12,2.0,Lebanon,LBN
5990,2022-03-14,1.0,Lebanon,LBN
5991,2022-03-18,1.0,Lebanon,LBN
5992,2022-03-25,1.0,Lebanon,LBN
5993,2022-03-27,1.0,Lebanon,LBN
5994,2022-03-28,1.0,Lebanon,LBN
5995,2022-04-01,1.0,Lebanon,LBN
5996,2022-04-02,1.0,Lebanon,LBN
5997,2022-04-12,1.0,Lebanon,LBN
5998,2022-04-17,1.0,Lebanon,LBN
5999,2022-04-25,1.0,Lebanon,LBN
6000,2022-04-29,1.0,Lebanon,LBN
6001,2022-05-16,1.0,Lebanon,LBN
6002,2022-05-19,1.0,Lebanon,LBN
6003,2022-06-02,1.0,Lebanon,LBN
6004,2022-06-05,1.0,Lebanon,LBN
6005,2022-06-08,1.0,Lebanon,LBN
6006,2022-06-11,2.0,Lebanon,LBN
6007,2022-06-12,1.0,Lebanon,LBN
6008,2022-06-19,1.0,Lebanon,LBN
6009,2022-06-23,1.0,Lebanon,LBN
6010,2022-06-30,1.0,Lebanon,LBN
6011,2022-07-02,1.0,Lebanon,LBN
6012,2022-07-29,1.0,Lebanon,LBN
6013,2022-07-30,1.0,Lebanon,LBN
6014,2022-07-31,2.0,Lebanon,LBN
6015,2022-08-01,1.0,Lebanon,LBN
6016,2022-08-09,1.0,Lebanon,LBN
6017,2022-08-11,1.0,Lebanon,LBN
6018,2022-08-12,1.0,Lebanon,LBN
6019,2022-08-15,5.0,Lebanon,LBN
6020,2022-08-16,1.0,Lebanon,LBN
6021,2022-08-17,1.0,Lebanon,LBN
6022,2022-08-19,1.0,Lebanon,LBN
6023,2022-08-22,1.0,Lebanon,LBN
6024,2022-08-30,1.0,Lebanon,LBN
6025,2022-09-07,2.0,Lebanon,LBN
6026,2022-09-17,2.0,Lebanon,LBN
6027,2022-09-30,1.0,Lebanon,LBN
6028,2022-10-02,1.0,Lebanon,LBN
6029,2022-10-07,1.0,Lebanon,LBN
6030,2022-10-14,1.0,Lebanon,LBN
6031,2022-03-30,1.0,Liechtenstein,LIE
6032,2022-01-02,1.0,Sri Lanka,LKA
6033,2022-01-17,1.0,Sri Lanka,LKA
6034,2022-01-19,2.0,Sri Lanka,LKA
6035,2022-01-22,1.0,Sri Lanka,LKA
6036,2022-01-26,1.0,Sri Lanka,LKA
6037,2022-01-28,1.0,Sri Lanka,LKA
6038,2022-01-30,1.0,Sri Lanka,LKA
6039,2022-02-01,1.0,Sri Lanka,LKA
6040,2022-02-02,1.0,Sri Lanka,LKA
6041,2022-02-06,1.0,Sri Lanka,LKA
6042,2022-02-08,1.0,Sri Lanka,LKA
6043,2022-02-10,1.0,Sri Lanka,LKA
6044,2022-02-11,1.0,Sri Lanka,LKA
6045,2022-02-12,1.0,Sri Lanka,LKA
6046,2022-02-13,1.0,Sri Lanka,LKA
6047,2022-02-14,1.0,Sri Lanka,LKA
6048,2022-02-18,1.0,Sri Lanka,LKA
6049,2022-03-01,1.0,Sri Lanka,LKA
6050,2022-03-07,1.0,Sri Lanka,LKA
6051,2022-03-08,2.0,Sri Lanka,LKA
6052,2022-03-11,1.0,Sri Lanka,LKA
6053,2022-03-12,3.0,Sri Lanka,LKA
6054,2022-03-13,1.0,Sri Lanka,LKA
6055,2022-03-14,1.0,Sri Lanka,LKA
6056,2022-03-17,1.0,Sri Lanka,LKA
6057,2022-03-18,2.0,Sri Lanka,LKA
6058,2022-03-20,4.0,Sri Lanka,LKA
6059,2022-03-21,1.0,Sri Lanka,LKA
6060,2022-03-22,2.0,Sri Lanka,LKA
6061,2022-03-29,1.0,Sri Lanka,LKA
6062,2022-03-30,1.0,Sri Lanka,LKA
6063,2022-04-06,1.0,Sri Lanka,LKA
6064,2022-04-07,1.0,Sri Lanka,LKA
6065,2022-04-10,1.0,Sri Lanka,LKA
6066,2022-04-13,2.0,Sri Lanka,LKA
6067,2022-04-15,1.0,Sri Lanka,LKA
6068,2022-04-17,1.0,Sri Lanka,LKA
6069,2022-04-20,1.0,Sri Lanka,LKA
6070,2022-04-23,1.0,Sri Lanka,LKA
6071,2022-04-24,1.0,Sri Lanka,LKA
6072,2022-04-25,1.0,Sri Lanka,LKA
6073,2022-04-27,1.0,Sri Lanka,LKA
6074,2022-05-03,1.0,Sri Lanka,LKA
6075,2022-05-04,2.0,Sri Lanka,LKA
6076,2022-05-12,1.0,Sri Lanka,LKA
6077,2022-05-13,1.0,Sri Lanka,LKA
6078,2022-05-20,2.0,Sri Lanka,LKA
6079,2022-05-23,1.0,Sri Lanka,LKA
6080,2022-05-24,1.0,Sri Lanka,LKA
6081,2022-05-25,1.0,Sri Lanka,LKA
6082,2022-05-28,2.0,Sri Lanka,LKA
6083,2022-05-31,1.0,Sri Lanka,LKA
6084,2022-06-02,1.0,Sri Lanka,LKA
6085,2022-06-07,1.0,Sri Lanka,LKA
6086,2022-06-08,1.0,Sri Lanka,LKA
6087,2022-06-10,1.0,Sri Lanka,LKA
6088,2022-06-11,1.0,Sri Lanka,LKA
6089,2022-06-15,1.0,Sri Lanka,LKA
6090,2022-06-16,1.0,Sri Lanka,LKA
6091,2022-06-21,1.0,Sri Lanka,LKA
6092,2022-06-23,1.0,Sri Lanka,LKA
6093,2022-06-24,1.0,Sri Lanka,LKA
6094,2022-06-27,1.0,Sri Lanka,LKA
6095,2022-06-28,1.0,Sri Lanka,LKA
6096,2022-06-30,1.0,Sri Lanka,LKA
6097,2022-07-02,1.0,Sri Lanka,LKA
6098,2022-07-06,1.0,Sri Lanka,LKA
6099,2022-07-09,1.0,Sri Lanka,LKA
6100,2022-07-11,1.0,Sri Lanka,LKA
6101,2022-07-14,1.0,Sri Lanka,LKA
6102,2022-07-17,1.0,Sri Lanka,LKA
6103,2022-07-19,2.0,Sri Lanka,LKA
6104,2022-07-23,1.0,Sri Lanka,LKA
6105,2022-07-24,1.0,Sri Lanka,LKA
6106,2022-07-26,1.0,Sri Lanka,LKA
6107,2022-08-03,1.0,Sri Lanka,LKA
6108,2022-08-05,1.0,Sri Lanka,LKA
6109,2022-08-07,1.0,Sri Lanka,LKA
6110,2022-08-08,2.0,Sri Lanka,LKA
6111,2022-08-14,1.0,Sri Lanka,LKA
6112,2022-08-15,1.0,Sri Lanka,LKA
6113,2022-08-16,3.0,Sri Lanka,LKA
6114,2022-08-20,1.0,Sri Lanka,LKA
6115,2022-08-22,1.0,Sri Lanka,LKA
6116,2022-08-29,1.0,Sri Lanka,LKA
6117,2022-09-01,2.0,Sri Lanka,LKA
6118,2022-09-05,2.0,Sri Lanka,LKA
6119,2022-09-07,1.0,Sri Lanka,LKA
6120,2022-09-08,1.0,Sri Lanka,LKA
6121,2022-09-09,1.0,Sri Lanka,LKA
6122,2022-09-11,1.0,Sri Lanka,LKA
6123,2022-09-15,1.0,Sri Lanka,LKA
6124,2022-09-17,1.0,Sri Lanka,LKA
6125,2022-09-21,1.0,Sri Lanka,LKA
6126,2022-09-26,1.0,Sri Lanka,LKA
6127,2022-09-28,1.0,Sri Lanka,LKA
6128,2022-10-01,2.0,Sri Lanka,LKA
6129,2022-10-04,1.0,Sri Lanka,LKA
6130,2022-10-07,1.0,Sri Lanka,LKA
6131,2022-10-10,1.0,Sri Lanka,LKA
6132,2022-10-11,1.0,Sri Lanka,LKA
6133,2022-10-12,1.0,Sri Lanka,LKA
6134,2022-10-14,1.0,Sri Lanka,LKA
6135,2022-10-15,1.0,Sri Lanka,LKA
6136,2022-10-18,1.0,Sri Lanka,LKA
6137,2022-10-20,1.0,Sri Lanka,LKA
6138,2022-02-13,1.0,Liberia,LBR
6139,2022-05-22,1.0,Liberia,LBR
6140,2022-06-27,1.0,Liberia,LBR
6141,2022-07-19,1.0,Liberia,LBR
6142,2022-08-22,1.0,Liberia,LBR
6143,2022-10-01,1.0,Liberia,LBR
6144,2022-05-22,1.0,Lesotho,LSO
6145,2022-06-28,1.0,Lesotho,LSO
6146,2022-10-17,1.0,Lesotho,LSO
6147,2022-10-18,1.0,Lesotho,LSO
6148,2022-01-03,1.0,Lithuania,LTU
6149,2022-01-31,1.0,Lithuania,LTU
6150,2022-03-03,1.0,Lithuania,LTU
6151,2022-03-05,1.0,Lithuania,LTU
6152,2022-03-10,1.0,Lithuania,LTU
6153,2022-04-03,2.0,Lithuania,LTU
6154,2022-04-13,1.0,Lithuania,LTU
6155,2022-04-18,1.0,Lithuania,LTU
6156,2022-05-06,1.0,Lithuania,LTU
6157,2022-07-10,1.0,Lithuania,LTU
6158,2022-07-30,1.0,Lithuania,LTU
6159,2022-08-07,1.0,Lithuania,LTU
6160,2022-08-10,1.0,Lithuania,LTU
6161,2022-08-22,1.0,Lithuania,LTU
6162,2022-10-11,1.0,Lithuania,LTU
6163,2022-10-14,1.0,Lithuania,LTU
6164,2022-01-11,1.0,Luxembourg,LUX
6165,2022-01-18,1.0,Luxembourg,LUX
